safe_text,label,agreement
teaching kiddos how to stay healthy this winter with this immuniteaclove and cinnamon make ,0.0,0.6666666666666666
unfortunately the only way ppl r going 2 realize vaccines r necessary is if children amp adults start dying from preventable diseases again,1.0,1.0
user make sure everybody gets vaccinated and checked up when i have money to spread awareness of disease and cancer ensurancesave30,1.0,1.0
user thats why i always carry a raincoatsometimes a measles umbrella just wont cut it hope everything works out,0.0,0.6666666666666666
autism  vaccines ,-1.0,1.0
"user vaccine injury compensation programs
cdcwhistleblower  vaxtruth",-1.0,0.6666666666666666
too bad repubs cut cut cut the budget cdc most likely would have had a vaccine for ebola by now,1.0,0.6666666666666666
health district 2 possible measles cases reported near reno ,0.0,1.0
whoever own the ebola vaccine is going to make a lot of money amp they can give all the thanks to the cdc,0.0,1.0
aids n  children with hiv often lack measles immunity up to half of children infected with hiv at birth dont ,0.0,0.6666666666666666
how are mississippi and west virginia the only two states that dont allow nonmedical vaccination exemption,-1.0,0.3333333333333333
people freaking out about an ebola patient coming to unmc i worry for you you should be more afraid of parents not vaccinating their kids,1.0,1.0
excited about mmr bbq today its going to freaking awesome if your going then ill see you there,0.0,1.0
political support crucial to reach the fifth child with vaccines ,0.0,0.6666666666666666
we live in a world where people just dont vaccinate their kids amp we seriously debate if thats ok just take that in,1.0,1.0
aids n  too many cooks might be the elusive secret ingredient for an hiv vaccine its estimated close to 37 ,1.0,0.6666666666666666
user i think disneyland measles started from newlyvaccinated workersno news report has dispelled my theory,-1.0,0.3333333333333333
vaccinate your freaking kids,1.0,1.0
user ridiculous that they even let those kids in the school i dont want them exposing my kid who is vaccinated to kids who arent,1.0,0.6666666666666666
and how timely  user ny health dept measles patient boarded amtrak train at penn station  nerdland,0.0,0.6666666666666666
user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestors ainf ,1.0,0.6666666666666666
do not vaccinate your child unless your their doctor ,-1.0,0.6666666666666666
user 1 in 5 children are wo lifesaving vaccines pls change this amp put immunizationfirst on the user summit agenda,1.0,1.0
you know youre a 90s kid when your vaccinations were mandatory and nobody in your class got measles,1.0,1.0
coconutwater is amazing health healing healthy immunity digestion longevity wellness natural ,0.0,1.0
user pants on fire rush limbaugh blames measles outbreak on immigrant children tntweeters uniteblue stupidity is contagious,1.0,0.6666666666666666
user as a mother of 3kids with autism i believe vaccines have nothing to do with it i do think autism is overly diagnosed also,1.0,1.0
disney tie hides biggest measles risk as adults catch it  bloomberg business  ,0.0,1.0
whenever i encounter an antivaccination person i just list off things that are more likely to cause autism that the would never give up,1.0,1.0
dallas legislator wants to reduce vaccine exemptions state rep jason villalba rdallas said the goal is to ,0.0,1.0
user better than measles tamiflu,0.0,0.6666666666666666
tougher vaccination rules greet parents as backtoschool time nears under strict new rules from the state of ,1.0,0.6666666666666666
user pretty sure the headline should be parents taking unvaccinated children in public linked to measles outbreak vaccinate,1.0,1.0
i vaccinated your baby while you were at hot yoga,1.0,0.6666666666666666
if your baby doesnt have to be vaccinated neither does my yorkie,1.0,1.0
measles vaccine doesnt increase risk for autism according to study the vaccine for measles mumps and rubella ,1.0,0.6666666666666666
user user ended up dead within 24 hours of being vaccinated regardless of any study,-1.0,1.0
user vaccine truth ,0.0,0.6666666666666666
sadly id much rather have a child grow up with autism than risk my child to a fatal measles outbreak vaccinateyourkids user,1.0,1.0
measles outbreak makes way to ventura county ,0.0,0.6666666666666666
bancalifornia some of those moms love measles effect user,0.0,0.6666666666666666
they should have poison ivy vaccines id pay good money for that shit,1.0,0.6666666666666666
another milestone and her first set of immunizationsbaby harper took those shots like a champ ,1.0,1.0
rt user attn america giving a vaccine that prevents cancer and hpv is in no way bad kids cont ,1.0,0.6666666666666666
talk about selfish stupidity i cant believe one fraudulent doctor has gotten us to this place where vaccines are feared so sad,1.0,1.0
theres no way these parents vaccinate their kids,1.0,0.6666666666666666
user  it would be interesting to know if the measles outbreak started with illegals not vaccinatedgood investigation required,1.0,0.6666666666666666
law and order svu s10 e19 the case with the measles aired in 2009 here it is 2015 and were living it,0.0,1.0
everything we do carries risk but when the benefit of it comes in a higher form there are no questions asked vaccineswork,1.0,1.0
get your kids vaccinated so they can grow up makesafehappen,1.0,1.0
major finding at isc14 user by user vaccines reduce risk of strokes in children  via user,1.0,1.0
measles case confirmed in oakland county vaccinations offered oakland county will offer measles measles mumps ,0.0,0.6666666666666666
child visiting marthas vineyard diagnosed with measles a child visiting marthas vineyard from another state was ,0.0,1.0
user im asking to bring awareness hpv vaccine usually hpv is harmless but  10 chance that can cause cervical cancer sohvpvaccine,1.0,0.6666666666666666
mango in pain after vaccines   my poor baby ,0.0,0.6666666666666666
 my version of drakes 6god link in my bio jennifair mmr somage  somage studios ,0.0,1.0
by letting nixon off the hook for massive criminality he was granted a kind of sovereign immunity in life and historical ambiguity in death,0.0,1.0
lets send the measles to isis via illegals in us,0.0,1.0
vaccinations should be mandatory if not just for the safety of your kid definitely for the safety of others,1.0,1.0
heres the proof the mmr measles vaccine insert says it causes measles  ,-1.0,1.0
user user i am well aware of the dangers of measles i nearly died from it at age 9 not vaccinating children is cruel,1.0,1.0
"user cdc tells healthy adults not to forget flu vaccine
  user",1.0,0.6666666666666666
user if it was around like 310 ishh then ya that was mmr,0.0,1.0
user im suspicious that the vaccine wears out way quicker than the current cdc guidelines suggest too ,-1.0,0.6666666666666666
rt lion user user user oneshotonelife measles ,0.0,0.6666666666666666
hey stupid liberalshear about measles  diseases in somalia cause their kids arent vaccinated vaccines prevent disease not cause autism,1.0,1.0
dont believe in science then you dont believe in evolution climate change gmo safety vaccine safety  belief without evidence is faith,1.0,0.6666666666666666
the measles debate continues tnx svu  svu,0.0,1.0
and i 100 blame people not vaccinating their children as a reason why different illnesses are making a come back,1.0,0.6666666666666666
waiting with an elderly woman and mentally disabled kids at bus stop in padadena woman this is caused by corrupt gov and vaccination wtf,0.0,0.6666666666666666
user nationalism is an infantile disease the measles of humanityeinstein this is very true,0.0,1.0
with my baby for her first set of vaccines hope it does not become crazy today sorry sarai but it has to happen love u though,1.0,1.0
pfisd sup we are bringing the flu vaccine to where the kids areschool for free kicktheflu e3alliance ,1.0,1.0
texans attending softball tournament in kansas possibly exposed to measles austin txap  texas health ,0.0,1.0
user 1the flu vaccine is the first sign you have been indoctrinated by the system 2flu vaccines are the worst 3live virus or dead,-1.0,1.0
sun ra measles,0.0,1.0
hopefully for the kids sake thats a norovirusbowlcut vaccine ,1.0,0.6666666666666666
user innovative vaccine action plan on sept agenda of european health ministers  immunizeeurope,1.0,0.6666666666666666
user on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
immunization records  childrens doctors ,0.0,1.0
it is crazy that potus and other officials still have to call on parents to vaccinate they children are we in the 21st century healthyea,1.0,1.0
rt user vital signs prevention shingles vaccine is shown to be very safe ,1.0,0.6666666666666666
user study hpv vaccine safe but linked to fainting and skin infections  user user,0.0,0.6666666666666666
